id,topic,label,predict_label,score
801696332390034944,@utahjazz,1,1,0.9743443
801702683581132032,@utahjazz,1,1,0.94611657
801723864657133056,@utahjazz,1,1,0.9936717
801765371812331008,@utahjazz,1,1,0.9437814
801765432717963008,@utahjazz,1,1,0.93259996
801773670733676032,@utahjazz,1,1,0.7600435
801806127407185024,@utahjazz,1,1,0.979619
801817479693537024,@utahjazz,1,1,0.9861659
801820238849392000,@utahjazz,1,1,0.98431313
801826390190555008,@utahjazz,1,1,0.9040667
801828288008167040,@utahjazz,1,1,0.9960021
801828525330365952,@utahjazz,1,1,0.9919318
801830026698194048,@utahjazz,1,1,0.97909546
801832328364313984,@utahjazz,1,1,0.78752655
801839016576359936,@utahjazz,1,1,0.68633723
801847374322823040,@utahjazz,1,1,0.9648822
801855065971691008,@utahjazz,1,1,0.99111927
801856068359852032,@utahjazz,1,1,0.9275162
801870383854940032,@utahjazz,1,1,0.9125464
801872694673371008,@utahjazz,1,1,0.97555596
801890901937138944,@utahjazz,1,1,0.9766519
801898960851910016,@utahjazz,1,1,0.8830542
801899644712194048,@utahjazz,1,1,0.7612767
801902523460284032,@utahjazz,1,1,0.9954627
801910303969700992,@utahjazz,1,1,0.9044406
801912350139883008,@utahjazz,1,1,0.94213104
801920229169187968,@utahjazz,1,1,0.97756034
801965503321209984,@utahjazz,1,1,0.9934112
802011545643289984,@utahjazz,1,1,0.9067508
802015992306077056,@utahjazz,0,1,0.68761355
802018208802807040,@utahjazz,0,1,0.8200032
802056943233698944,@utahjazz,1,1,0.8998935
802171125845412992,@utahjazz,1,1,0.99587625
802172729399083008,@utahjazz,1,1,0.99245596
802180692331216000,@utahjazz,1,1,0.9877347
802180947122733056,@utahjazz,1,1,0.993732
802198461408013952,@utahjazz,1,1,0.9859834
802206982912568960,@utahjazz,1,1,0.9442768
802180674702740992,Ben Carson,0,0,0.09821874
802181945274887936,Ben Carson,1,0,0.16485226
802185542268022016,Ben Carson,0,0,0.13062698
802186046314336000,Ben Carson,1,0,0.33791888
802186263994526976,Ben Carson,0,0,0.24032801
802186633806278016,Ben Carson,1,1,0.513976
802186961503088000,Ben Carson,0,0,0.06154278
802187198002909056,Ben Carson,0,0,0.16838145
802188205667864064,Ben Carson,0,0,0.18360966
802189201450139008,Ben Carson,0,0,0.14000127
802189498478185984,Ben Carson,0,1,0.78744847
802191272098156032,Ben Carson,0,0,0.11613664
802191930050407936,Ben Carson,0,0,0.4869729
802191995460583040,Ben Carson,0,0,0.13544562
802192177044615040,Ben Carson,1,0,0.23848152
802192907134450944,Ben Carson,1,0,0.19623625
802192960523619968,Ben Carson,0,0,0.09441602
802193439005752960,Ben Carson,1,1,0.5358899
802196112186739968,Ben Carson,0,0,0.112250626
802197099282448000,Ben Carson,0,0,0.17244104
802198055696989952,Ben Carson,1,0,0.11012888
802198114589376000,Ben Carson,1,0,0.4181512
802199324218097024,Ben Carson,0,0,0.43810427
802199815455181952,Ben Carson,0,0,0.2115863
802199978961616000,Ben Carson,1,0,0.041205585
802200327990680960,Ben Carson,1,1,0.6564347
802201007493120000,Ben Carson,0,0,0.21616483
802201137642253952,Ben Carson,1,1,0.5724039
802201478463164032,Ben Carson,0,1,0.56987345
802201803093905024,Ben Carson,0,0,0.3376513
802202272700600064,Ben Carson,1,1,0.5788679
802202507585928960,Ben Carson,0,0,0.32709587
802203009451224960,Ben Carson,0,0,0.16845113
802203293619552000,Ben Carson,0,0,0.1533269
802203544363203968,Ben Carson,0,1,0.58091486
802204794815384960,Ben Carson,0,0,0.41274256
802204796971270016,Ben Carson,1,0,0.10496399
802205232646262016,Ben Carson,0,0,0.16534284
802206289023664000,Ben Carson,0,0,0.29524565
802208357587320064,Ben Carson,0,1,0.5866409
802209194505972992,Ben Carson,0,0,0.46795553
802209559771282944,Ben Carson,0,0,0.13245693
802209744098390016,Ben Carson,0,0,0.23889658
802214578004381056,Ben Carson,0,1,0.6639108
802215126606744960,Ben Carson,0,0,0.27231848
802177393498562048,Dakota Access Pipeline,1,1,0.8993099
802188516562272000,Dakota Access Pipeline,0,1,0.76931155
802188679099907968,Dakota Access Pipeline,0,1,0.75249803
802189329573383936,Dakota Access Pipeline,0,1,0.6448811
802190071784939008,Dakota Access Pipeline,0,1,0.83004653
802190732631096960,Dakota Access Pipeline,1,0,0.07381919
802191131329133952,Dakota Access Pipeline,0,1,0.8857659
802191881237069056,Dakota Access Pipeline,0,1,0.84811
802193595210022016,Dakota Access Pipeline,0,1,0.66701484
802193688424312064,Dakota Access Pipeline,0,1,0.8817022
802194265749277952,Dakota Access Pipeline,0,1,0.5343331
802194295969185024,Dakota Access Pipeline,0,1,0.8854309
802194718834753024,Dakota Access Pipeline,1,1,0.91446173
802204003740371968,Dakota Access Pipeline,0,1,0.6701801
802204235039378944,Dakota Access Pipeline,0,1,0.54370683
802207129297821056,Dakota Access Pipeline,0,1,0.678072
802207508194439040,Dakota Access Pipeline,0,1,0.77856743
802207525571619968,Dakota Access Pipeline,0,0,0.42544022
802207889800753024,Dakota Access Pipeline,0,1,0.7204384
802208674349400064,Dakota Access Pipeline,0,1,0.61237663
802209708169904000,Dakota Access Pipeline,1,1,0.74771756
802210054422334976,Dakota Access Pipeline,1,1,0.85818064
802210747543497984,Dakota Access Pipeline,0,1,0.6608105
802211102729923968,Dakota Access Pipeline,0,1,0.9740718
802018357495021056,David Blaine,1,1,0.9832744
802018475879214976,David Blaine,0,1,0.7847524
802020085434978048,David Blaine,1,1,0.91855234
802020513304326016,David Blaine,1,1,0.8889307
802020794528395008,David Blaine,1,1,0.7543362
802020987688487936,David Blaine,0,1,0.7787849
802021056089206016,David Blaine,0,1,0.60760504
802022530357874048,David Blaine,1,1,0.9446094
802025289727560960,David Blaine,1,1,0.9539
802025949437037952,David Blaine,1,1,0.68376493
802028881452630016,David Blaine,1,1,0.85722077
802029010033213056,David Blaine,1,1,0.7592442
802030505944236032,David Blaine,1,1,0.7909286
802030653051047040,David Blaine,1,1,0.8816534
802033164919025024,David Blaine,0,1,0.74411577
802034416344103936,David Blaine,1,1,0.91542965
802035013185400064,David Blaine,1,1,0.73833483
802035512777337984,David Blaine,1,1,0.88578916
802035681631550976,David Blaine,1,1,0.75755596
802036038398930048,David Blaine,1,1,0.8804226
802036882708332032,David Blaine,1,1,0.7326723
802037292269444992,David Blaine,0,1,0.8566011
802038765510392960,David Blaine,1,1,0.78745544
802040557631634944,David Blaine,1,1,0.89734644
802042224024449024,David Blaine,1,1,0.91280675
802043918028156032,David Blaine,0,1,0.79614586
802045035420126976,David Blaine,0,1,0.855683
802046807408856960,David Blaine,1,1,0.93893814
802048325788827008,David Blaine,0,1,0.9518789
802049015311399936,David Blaine,0,1,0.8325056
802051181321272960,David Blaine,1,1,0.75462997
802052232694861056,David Blaine,1,1,0.9045479
802060522489138944,David Blaine,1,1,0.8130132
802063046604504960,David Blaine,0,1,0.8859122
802064142349671936,David Blaine,1,1,0.7883413
802066510919319040,David Blaine,1,1,0.9168073
802068529918798976,David Blaine,1,1,0.91847724
802072340737592960,David Blaine,1,1,0.7980845
802076697176768000,David Blaine,1,1,0.9792346
802079332692884992,David Blaine,1,1,0.79885364
802082999269555968,David Blaine,0,1,0.87608206
802088090512669952,David Blaine,0,1,0.9194648
802088427998957056,David Blaine,1,1,0.7509499
802097236670758016,David Blaine,1,1,0.8785887
802123738678488960,David Blaine,1,1,0.97712755
802130755044438016,David Blaine,0,1,0.66156274
802137203325489024,David Blaine,1,1,0.9571945
802140113622929024,David Blaine,1,1,0.90982985
802144523757506048,David Blaine,0,1,0.90140873
802146143304118016,David Blaine,0,1,0.8007841
802146289706212992,David Blaine,0,1,0.90618265
802149811512184064,David Blaine,1,1,0.9055554
802156174581918976,David Blaine,0,1,0.90361464
802157211720024064,David Blaine,0,1,0.70732486
802159362944929024,David Blaine,1,1,0.90231615
802159654373587968,David Blaine,1,1,0.9289735
802161595833008000,David Blaine,1,1,0.7545727
802162985133309056,David Blaine,1,1,0.6521878
802165744012295936,David Blaine,1,1,0.8595154
802172146537627008,David Blaine,1,1,0.8236071
802177806121794944,David Blaine,1,1,0.7724215
802183701442400000,David Blaine,1,1,0.8393967
802192522705600000,David Blaine,0,1,0.75865185
802194964851592960,David Blaine,1,1,0.97878504
802197295622160000,David Blaine,0,1,0.9479673
802199845037624960,David Blaine,1,1,0.91307116
802206272233803008,David Blaine,1,1,0.8285893
802206914591517952,David Blaine,1,1,0.92590433
801521315131833984,Google Earth VR,0,1,0.9826679
801530881349447040,Google Earth VR,1,1,0.9683252
801546242085879040,Google Earth VR,1,1,0.8706652
801548423589608960,Google Earth VR,0,1,0.9342469
801577024859044992,Google Earth VR,1,1,0.52469224
801582682832387968,Google Earth VR,1,1,0.93400097
801587231102270976,Google Earth VR,1,1,0.83039165
801592714458446976,Google Earth VR,1,1,0.886245
801596657234231040,Google Earth VR,1,1,0.9802245
801601744010518016,Google Earth VR,1,1,0.95175695
801609132549827968,Google Earth VR,1,1,0.9775679
801617293021101952,Google Earth VR,0,1,0.7458585
801644105445075968,Google Earth VR,1,1,0.9790274
801670552704445952,Google Earth VR,1,1,0.9418993
801670982280749056,Google Earth VR,1,1,0.841419
801679285727756032,Google Earth VR,1,1,0.8610939
801683353329991040,Google Earth VR,1,1,0.9396881
801689449985928960,Google Earth VR,1,1,0.9254811
801691746371600000,Google Earth VR,0,1,0.71083224
801692383196811008,Google Earth VR,1,1,0.96279585
801698117947191040,Google Earth VR,1,1,0.80434614
801732971187305984,Google Earth VR,1,1,0.9827705
801756950144781952,Google Earth VR,1,1,0.89833057
801785934794681984,Google Earth VR,1,1,0.8403929
801786231315169024,Google Earth VR,1,1,0.7681581
801793269940310016,Google Earth VR,1,1,0.95001096
801809390093351936,Google Earth VR,1,1,0.9129139
801812904378929024,Google Earth VR,1,1,0.88139665
801828640740744960,Google Earth VR,0,1,0.79660016
801835321767902976,Google Earth VR,1,0,0.4952175
801836025224035968,Google Earth VR,1,1,0.7679784
801842368156672000,Google Earth VR,1,1,0.810006
801842623875058944,Google Earth VR,1,1,0.629827
801846546065144960,Google Earth VR,1,1,0.8568845
801880351555616000,Google Earth VR,1,1,0.9676661
801886027384290944,Google Earth VR,1,1,0.6068701
801897090859302016,Google Earth VR,1,1,0.881631
801898659956653952,Google Earth VR,1,1,0.85391426
801906641142685056,Google Earth VR,1,1,0.9018576
801908011526659968,Google Earth VR,1,1,0.9301535
801909830067821952,Google Earth VR,1,1,0.8502319
801922514192514944,Google Earth VR,1,1,0.8000206
801963432484274048,Google Earth VR,1,1,0.9804306
802007533930029056,Google Earth VR,1,1,0.94719636
802012505140854016,Google Earth VR,1,1,0.94552207
802089582661693056,Google Earth VR,1,1,0.9233428
802104989623517056,Google Earth VR,1,1,0.8828717
802125820626082944,Google Earth VR,1,1,0.82438827
802125955384967040,Google Earth VR,1,1,0.9139488
802126037295528960,Google Earth VR,1,1,0.78079337
802127473433447936,Google Earth VR,1,1,0.7439128
802133708409110016,Google Earth VR,1,1,0.9167222
802136032548441984,Google Earth VR,1,1,0.9420548
802139315316944000,Google Earth VR,1,1,0.9428512
802163716036972032,Google Earth VR,1,1,0.9608413
802165359403027968,Google Earth VR,1,1,0.87347347
802165456152968960,Google Earth VR,1,1,0.91561973
802173280299912960,Google Earth VR,1,1,0.6263119
802185173450326016,Google Earth VR,1,1,0.5003185
802206161944637056,Mike Pence,0,1,0.83257204
802206245901991040,Mike Pence,1,1,0.9052867
802206415582596992,Mike Pence,0,1,0.7190907
802206540270829056,Mike Pence,0,1,0.66051424
802206566766284032,Mike Pence,1,1,0.87905383
802206645786905984,Mike Pence,0,1,0.82649404
802207090550796032,Mike Pence,0,1,0.7940427
802207315533463040,Mike Pence,0,1,0.58290255
802207362442465024,Mike Pence,0,1,0.76670444
802207395145543040,Mike Pence,0,1,0.7961073
802207553417604992,Mike Pence,0,1,0.84956795
802207576075156992,Mike Pence,0,1,0.82129365
802207745697058048,Mike Pence,0,1,0.8925013
802208219397586048,Mike Pence,0,1,0.8057878
802208304394996992,Mike Pence,1,1,0.86600435
802208340042361984,Mike Pence,0,1,0.9194048
802208347869113984,Mike Pence,0,1,0.891916
802208455536807040,Mike Pence,1,1,0.7943633
802208468228653056,Mike Pence,1,1,0.91427374
802208583341538944,Mike Pence,0,1,0.6990984
802208617030151936,Mike Pence,1,1,0.9531351
802208828968280064,Mike Pence,1,1,0.64372385
802208917564653056,Mike Pence,0,1,0.573015
802209229914381952,Mike Pence,1,1,0.7502628
802209268598537984,Mike Pence,1,1,0.87232447
802209513801677952,Mike Pence,1,0,0.23918691
802209591878619008,Mike Pence,0,1,0.9582274
802209850897809024,Mike Pence,0,1,0.76105773
802209898897559040,Mike Pence,1,1,0.9791082
802209942455324032,Mike Pence,0,1,0.90351474
802210008343710976,Mike Pence,1,1,0.5527752
802210061145832960,Mike Pence,0,1,0.6020373
802210106746273024,Mike Pence,1,1,0.88547397
802210153613447040,Mike Pence,0,0,0.2605671
802210164870958976,Mike Pence,0,1,0.61353177
802210392126659968,Mike Pence,0,1,0.7206724
802210395985480960,Mike Pence,0,1,0.5297485
802210618455555968,Mike Pence,1,1,0.945729
802211035113463040,Mike Pence,0,1,0.8382819
802211163702525056,Mike Pence,0,1,0.6340829
802211302034800000,Mike Pence,1,1,0.8929191
802211465512022016,Mike Pence,1,1,0.76842105
802211540988402944,Mike Pence,0,1,0.6060796
802211677387234944,Mike Pence,0,1,0.7409066
802211961278786944,Mike Pence,0,1,0.56979126
802211965875657984,Mike Pence,1,1,0.9904151
802212103906066048,Mike Pence,1,1,0.8958987
802212174152114048,Mike Pence,0,1,0.6921998
802212213922610944,Mike Pence,0,1,0.9141227
802212316959952000,Mike Pence,0,1,0.53311735
802212643108883968,Mike Pence,1,0,0.49886772
802212680295582976,Mike Pence,0,1,0.61862594
802212747819778048,Mike Pence,0,1,0.8281908
802212767717531008,Mike Pence,1,1,0.9904799
802212816887287040,Mike Pence,0,1,0.8458811
802212894695943936,Mike Pence,0,1,0.7225192
802213541654605056,Mike Pence,1,1,0.9575221
802208957439810944,Putin,0,0,0.311566
802208974019985024,Putin,0,0,0.17829913
802208996165873024,Putin,1,1,0.53739065
802209018236301056,Putin,0,0,0.08756107
802209018819256064,Putin,0,0,0.09772596
802209087261842944,Putin,0,0,0.2089831
802209119256067968,Putin,0,0,0.17328429
802209153922043008,Putin,0,0,0.1274049
802209199333608960,Putin,0,0,0.17351386
802209200260706048,Putin,1,0,0.14011118
802209245475328000,Putin,0,0,0.18801597
802209275342941952,Putin,0,0,0.0711385
802209276458631040,Putin,0,0,0.08545786
802209294359886976,Putin,1,1,0.971076
802209303449005952,Putin,0,0,0.40036988
802209304145170048,Putin,0,0,0.18473884
802209331630444032,Putin,0,0,0.26063102
802209466724846976,Putin,0,0,0.15692365
802209490716290944,Putin,1,0,0.2674231
802209515705954048,Putin,0,0,0.09049153
802209522043341952,Putin,0,0,0.07613811
802209529391890048,Putin,0,0,0.058882058
802210573375180032,Putin,0,0,0.11624068
802210584737484032,Putin,0,0,0.1683481
802210620267523968,Putin,0,0,0.1336241
802210666409053952,Putin,1,0,0.23255405
802210763633028992,Putin,0,0,0.18864518
802210798986738944,Putin,0,0,0.1603283
802210907409547008,Putin,0,0,0.13324183
802210933783351040,Putin,0,0,0.08153081
802210936559954944,Putin,0,0,0.10395637
802210977609550976,Putin,0,0,0.22434127
802211108778082048,Putin,0,0,0.21703392
802211127463656960,Putin,0,0,0.18704104
802211148565191936,Putin,1,0,0.1844407
802211205456822016,Putin,0,0,0.14500886
802211232367276032,Putin,0,0,0.43507984
802211265376555008,Putin,1,0,0.40485036
802211269239521024,Putin,1,1,0.70895094
802211353486311040,Putin,0,0,0.10696471
802211405663497984,Putin,0,0,0.44254372
802211415926995968,Putin,0,0,0.09572154
802211552665436032,Putin,0,0,0.0727264
802211584319847936,Putin,0,0,0.12255186
802211677785772032,Putin,0,0,0.07741681
802211713336638976,Putin,0,1,0.6497719
802211747952258944,Putin,0,0,0.45591015
802012312232135936,Ricky Martin,1,1,0.7368344
802025609463373056,Ricky Martin,1,1,0.6515727
802028994002557952,Ricky Martin,1,1,0.85019076
802032113474276992,Ricky Martin,1,1,0.70739704
802047074980151040,Ricky Martin,1,1,0.8511871
802048332222832000,Ricky Martin,1,1,0.6552617
802049704213168000,Ricky Martin,1,1,0.7214878
802051149788388992,Ricky Martin,1,1,0.94476414
802054892185600000,Ricky Martin,1,1,0.77466434
802055900743815040,Ricky Martin,1,1,0.60637826
802059144488451968,Ricky Martin,0,1,0.7187268
802070496338710016,Ricky Martin,1,1,0.7347939
802071714154904960,Ricky Martin,1,1,0.77591085
802082778611384064,Ricky Martin,0,1,0.7527506
802085056428711040,Ricky Martin,1,1,0.5757947
802087790343131008,Ricky Martin,1,1,0.85979545
802098886311456000,Ricky Martin,1,1,0.5478477
802100170951446016,Ricky Martin,1,1,0.73227715
802102786477485952,Ricky Martin,1,1,0.73270833
802103285918240000,Ricky Martin,1,1,0.51770073
802124452968414976,Ricky Martin,1,1,0.56780475
802126924482952960,Ricky Martin,1,1,0.75288105
802128926403267968,Ricky Martin,1,1,0.9611274
802130038032310016,Ricky Martin,1,1,0.8471873
802130797217991936,Ricky Martin,1,1,0.73591805
802134991878503936,Ricky Martin,1,1,0.79814404
802146634519944960,Ricky Martin,1,1,0.9442892
802146763599736064,Ricky Martin,1,1,0.6884117
802147330745048960,Ricky Martin,1,1,0.7622323
802148488981184000,Ricky Martin,1,1,0.87289965
802149806969715968,Ricky Martin,1,1,0.95190203
802154147315203968,Ricky Martin,1,1,0.8835168
802156514844605952,Ricky Martin,1,1,0.6830106
802158840615575040,Ricky Martin,1,1,0.6464429
802158886505458944,Ricky Martin,1,1,0.88961065
802161944622926976,Ricky Martin,0,0,0.47124493
802162175078973056,Ricky Martin,1,0,0.48915958
802162603602673024,Ricky Martin,1,1,0.58698475
802163805933411968,Ricky Martin,1,1,0.5993054
802163846269934976,Ricky Martin,1,1,0.6412399
802169238706237056,Ricky Martin,1,1,0.6603836
802174590176861952,Ricky Martin,0,1,0.8989706
802180639944371968,Ricky Martin,1,1,0.6159058
802181533809446016,Ricky Martin,1,1,0.6137188
802181841474256000,Ricky Martin,1,1,0.70093703
802185113589181952,Ricky Martin,1,1,0.86788905
802186997850840960,Ricky Martin,1,1,0.8597324
802187988717497984,Ricky Martin,1,1,0.90423834
802189112035917056,Ricky Martin,1,1,0.887836
802189993687075968,Ricky Martin,1,1,0.7839314
802190591559864064,Ricky Martin,1,1,0.6084724
802193226094481024,Ricky Martin,1,1,0.67748046
802196147804651008,Ricky Martin,1,1,0.7459796
802200897501691008,Ricky Martin,1,1,0.6497916
802206930387266944,Ricky Martin,1,1,0.5060855
802167809379803008,Steve Bannon,0,0,0.1762906
802168552862125952,Steve Bannon,0,0,0.23248932
802168616087075968,Steve Bannon,1,1,0.5957031
802169600972640000,Steve Bannon,1,1,0.5264438
802169811421662976,Steve Bannon,1,0,0.2862004
802170678292184960,Steve Bannon,0,0,0.16435036
802171197828066944,Steve Bannon,1,0,0.36982077
802171483229483008,Steve Bannon,0,0,0.15062603
802171793947693056,Steve Bannon,0,0,0.22423407
802174087833357952,Steve Bannon,0,1,0.558624
802174298739867008,Steve Bannon,0,1,0.5904659
802174529502060032,Steve Bannon,0,1,0.68975335
802176518952800000,Steve Bannon,0,0,0.147973
802178297085959936,Steve Bannon,0,0,0.18834478
802178442347298048,Steve Bannon,0,0,0.22674504
802179738743767040,Steve Bannon,0,0,0.41695917
802180877555900032,Steve Bannon,0,0,0.32327247
802181038982262016,Steve Bannon,0,1,0.7080262
802182404345646976,Steve Bannon,1,0,0.3830473
802182932714635008,Steve Bannon,0,0,0.29262453
802183371040374016,Steve Bannon,0,1,0.5430413
802184208517136000,Steve Bannon,0,0,0.14912686
802184572683353984,Steve Bannon,0,0,0.23768702
802184658997874048,Steve Bannon,0,0,0.44964615
802185059449143040,Steve Bannon,1,1,0.5112012
802185059944057984,Steve Bannon,0,0,0.31724107
802185147596553984,Steve Bannon,0,0,0.26547885
802186414196718976,Steve Bannon,0,0,0.4836163
802186587463421056,Steve Bannon,0,0,0.18084097
802187758768786944,Steve Bannon,0,0,0.046291202
802188943403977984,Steve Bannon,0,0,0.17649955
802190214475239040,Steve Bannon,0,0,0.07319236
802190915464896000,Steve Bannon,1,0,0.46084723
802191341077859968,Steve Bannon,0,0,0.17472729
802191515107859968,Steve Bannon,0,0,0.36488304
802192102549549056,Steve Bannon,0,0,0.4142104
802192163534605952,Steve Bannon,0,0,0.41963655
802193416000065024,Steve Bannon,0,0,0.47865757
802194855061553024,Steve Bannon,0,0,0.15055218
802195410894786048,Steve Bannon,0,1,0.61971444
802196287399619968,Steve Bannon,0,0,0.48941326
802196938447724032,Steve Bannon,0,0,0.41841394
802197568008621952,Steve Bannon,0,0,0.39692438
802198717801660032,Steve Bannon,1,1,0.8299519
802201538332459008,Steve Bannon,1,0,0.07213974
802202155822284032,Steve Bannon,0,0,0.46000743
802202464132984064,Steve Bannon,0,0,0.31417507
802202992904704000,Steve Bannon,1,0,0.068704605
802203909699693952,Steve Bannon,1,0,0.45780468
802046824131469056,Tony Romo,1,0,0.3708461
802047576220515968,Tony Romo,0,0,0.15139553
802049328252669056,Tony Romo,1,0,0.21044427
802067744975977984,Tony Romo,1,0,0.26181722
802097521963057024,Tony Romo,0,0,0.12455249
802104190076076032,Tony Romo,0,0,0.20193714
802113249399275008,Tony Romo,1,0,0.30387318
802115933917604992,Tony Romo,1,0,0.10571429
802118043430226944,Tony Romo,1,0,0.095614344
802119694375329024,Tony Romo,0,0,0.15876949
802125189362445952,Tony Romo,0,0,0.30161268
802144751256472960,Tony Romo,0,0,0.12731293
802147523695496960,Tony Romo,0,0,0.21411309
802150281668500992,Tony Romo,1,0,0.19465625
802150635223261056,Tony Romo,0,0,0.06566322
802151495349260032,Tony Romo,0,0,0.14870152
802152719993699968,Tony Romo,0,0,0.071605176
802158822731213952,Tony Romo,0,0,0.06558794
802160900262141056,Tony Romo,1,0,0.10137048
802162077276061056,Tony Romo,1,0,0.13042802
802163651964796032,Tony Romo,1,0,0.08528805
802164505161698944,Tony Romo,1,0,0.13890803
802165407998233984,Tony Romo,1,0,0.13134953
802165782520019968,Tony Romo,0,0,0.09821847
802166462270045952,Tony Romo,0,0,0.13858673
802166828080492032,Tony Romo,0,0,0.07031256
802167789356194944,Tony Romo,1,0,0.342754
802168244610199040,Tony Romo,1,0,0.059453607
802171712062296064,Tony Romo,1,0,0.4739408
802176619276337024,Tony Romo,1,0,0.13616747
802179612717497984,Tony Romo,1,0,0.40581235
802180335169638016,Tony Romo,1,0,0.08089638
802181149133044992,Tony Romo,0,0,0.07043314
802183376774066048,Tony Romo,1,0,0.21208692
802184311193603968,Tony Romo,1,0,0.06836823
802187319243586944,Tony Romo,1,0,0.3106277
802187425548210048,Tony Romo,0,0,0.080088764
802189828620226048,Tony Romo,0,0,0.12912923
802191900954467968,Tony Romo,0,0,0.33693397
802196906948627968,Tony Romo,1,0,0.14877224
802199388168876032,Tony Romo,1,0,0.19088697
802199611419062016,Tony Romo,0,0,0.107830584
802162309145693952,Valentines,1,1,0.89232767
802162468600561024,Valentines,1,1,0.94196427
802163680213405056,Valentines,1,1,0.98149514
802164447678786944,Valentines,1,1,0.9807318
802164991398907008,Valentines,1,1,0.9537712
802165507294171008,Valentines,1,1,0.98449016
802167186508958976,Valentines,1,1,0.99484897
802168068323609984,Valentines,1,1,0.990942
802168757883956992,Valentines,1,1,0.96642077
802169445208780032,Valentines,1,1,0.6166873
802170819745090944,Valentines,1,1,0.9731164
802174767520477056,Valentines,1,1,0.9162867
802177298812324992,Valentines,0,1,0.9518346
802178175769772032,Valentines,1,1,0.9200313
802178826314928000,Valentines,1,1,0.9840715
802179257694875008,Valentines,1,1,0.9875905
802182055601769984,Valentines,0,1,0.9819046
802183141981060992,Valentines,1,1,0.9934149
802184329866711040,Valentines,1,1,0.8929136
802185080395468032,Valentines,1,1,0.987697
802186553154011008,Valentines,1,1,0.9076747
802186553900593024,Valentines,1,1,0.9019717
802187081711815936,Valentines,1,1,0.9897996
802187351665483008,Valentines,1,1,0.9849274
802187626132302976,Valentines,1,1,0.9143891
802188012822072960,Valentines,1,1,0.95263904
802188419480845952,Valentines,1,1,0.99462765
802188741880216960,Valentines,1,1,0.99203086
802189119753358976,Valentines,1,1,0.9922931
802190002885185024,Valentines,1,1,0.9565149
802192132215803008,Valentines,1,1,0.97785914
802193074357227008,Valentines,1,1,0.98129064
802194583786496000,Valentines,1,1,0.9900762
802195707277048960,Valentines,1,1,0.9879242
802196308333367040,Valentines,1,1,0.6972059
802196679025982976,Valentines,1,1,0.97298545
802198609642941952,Valentines,1,1,0.9225997
802201891899719040,Valentines,1,1,0.98682266
802204555945644032,Valentines,1,1,0.95715034
802204746207608064,Valentines,1,1,0.9797075
802208832151756032,Valentines,1,1,0.94833744
802208969359924992,Valentines,1,1,0.9923188
802210619487383040,Valentines,1,1,0.99171233
802212161259011968,Valentines,1,1,0.9959911
802213332706934016,Valentines,1,1,0.9372734
802213935961296000,Valentines,1,1,0.98946536
802214156770360960,Valentines,1,1,0.973791
805658609405333504,abortion,0,0,0.42747867
805659337792376832,abortion,0,0,0.26553965
805659700104691713,abortion,0,1,0.61640847
805660107849793536,abortion,0,1,0.5209522
805660260442718208,abortion,0,0,0.35281116
805660544791298048,abortion,0,1,0.6373124
805661458117890048,abortion,0,0,0.22467631
805661665165447168,abortion,0,0,0.36788145
805661785894387712,abortion,0,0,0.42766407
805661885270003712,abortion,0,1,0.6321911
805661943574986752,abortion,0,0,0.2110036
805662447575109632,abortion,0,0,0.19478357
805662482173861889,abortion,0,0,0.40867707
805664464448069632,abortion,0,0,0.23315561
805684105375457280,abortion,0,0,0.13268179
805684377934057473,abortion,0,0,0.25577623
805685054966001665,abortion,0,0,0.44895038
805685088642023424,abortion,0,0,0.36372662
805685136859611136,abortion,0,0,0.32684338
805685923530833920,abortion,0,0,0.13359609
805689670667337728,abortion,0,1,0.78866446
805689779111284737,abortion,0,0,0.32232782
805690971212095488,abortion,0,1,0.6286997
805691205824626688,abortion,0,0,0.42854732
805692096824766464,abortion,0,0,0.2676047
805692239154388992,abortion,0,0,0.4832386
805692270276214784,abortion,0,1,0.7045686
805692771868606464,abortion,0,0,0.13227445
805693164388577280,abortion,0,0,0.47613817
805694797503557632,abortion,1,0,0.25190789
805696101923901440,abortion,0,0,0.48225698
805696838577823744,abortion,0,0,0.4460737
805697929042345984,abortion,0,0,0.36729294
805697930833195008,abortion,0,0,0.31398284
805698491980709888,abortion,0,0,0.4792773
805699034799308800,abortion,0,0,0.16734934
805699474819579905,abortion,0,1,0.5492312
805699477277474816,abortion,0,0,0.34796342
805700976980164608,abortion,0,0,0.32872313
805701692796698624,abortion,0,0,0.34441936
805661535725035520,aleppo,0,1,0.55855656
805667840095350784,aleppo,0,0,0.19989416
805668019619987457,aleppo,0,0,0.22594532
805668946435252224,aleppo,0,1,0.62488395
805669046234451968,aleppo,0,0,0.24142492
805669245937971200,aleppo,0,0,0.4965154
805669764504776704,aleppo,0,0,0.35968298
805670266894487552,aleppo,0,0,0.43619546
805671109513220096,aleppo,0,0,0.23480606
805671328024039424,aleppo,0,0,0.32791358
805671422534254592,aleppo,0,1,0.7588245
805722167296061440,aleppo,0,1,0.9923798
805722329640824833,aleppo,0,0,0.18199891
805723067750240256,aleppo,0,0,0.12987402
805723177217392640,aleppo,0,0,0.0852173
805723215335071744,aleppo,0,1,0.5557114
800851238627647488,alt-rightists,0,0,0.23677593
800851241781907456,alt-rightists,0,0,0.15490645
800851241786085376,alt-rightists,0,0,0.082705766
